"supplierUrl","amaonUrl","size","similarity_result","distance","outsource","colorSimilarity",
"https://images.fun.com/products/56905/1-21/nfl-dallas-cowboys-diagonal-stripe-fade-unisex-flip-flops.jpg","http://ecx.images-amazon.com/images/I/41DV4bPrnNL._SL75_.jpg","15504  15280",0.411642411642412,0.0863,0,0.900146288243238,
"https://images.costco-static.com/ImageDelivery/imageService?profileId=12026540&imageId=1268830-847__1&recipeName=350","http://ecx.images-amazon.com/images/I/51sMJp-PRqL._SL75_.jpg","15888  16112",0.411764705882353,0.0427,0,0,
"http://nflshop.frgimages.com/FFImage/thumb.aspx?i=/productImages/_2014000/ff_2014765_xl.jpg&w=340","http://ecx.images-amazon.com/images/I/41mYOCiLZxL._SL75_.jpg","12464  15600",0.411917098445596,0.0523,0,0,
"https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A27C_1_20170813777661751.jpg","http://ecx.images-amazon.com/images/I/41XHzjez-8L._SL75_.jpg","14480  6992",0.412026726057907,0.0662,0,0.276115136418543,
"http://nflshop.frgimages.com/FFImage/thumb.aspx?i=/productImages/_2058000/ff_2058822_xl.jpg&w=340","http://ecx.images-amazon.com/images/I/41RJBdzJX1L._SL75_.jpg","15792  16112",0.412244897959184,0.0801,0,0.236597898153349,
"https://d2ul0w83gls0j4.cloudfront.net/products/28/200/285680.jpg","http://ecx.images-amazon.com/images/I/41M7F9ZptNL._SL75_.jpg","12368  7312",0.412532637075718,0.067,0,0,
"https://images.heb.com/is/image/HEBGrocery/prd-small/h-e-b-melatonin-5-mg-adult-gummies-001765203.jpg","http://ecx.images-amazon.com/images/I/51SXnyFpobL._SL75_.jpg","11184  10704",0.413294797687861,,0,0.377585215944636,
"https://i.stpost.com/kamik-waterbug-5-pac-boots-waterproof-insulated-for-boys-in-dark-navy~p~388nv_01~440~40.2.jpg","http://ecx.images-amazon.com/images/I/51rRKOvRiAL._SL75_.jpg","15984  14384",0.413306451612903,0.0828,0,0,
"https://cdn.shopify.com/s/files/1/0002/5477/1206/products/428654-545636_300x300.jpg?v=1538474734","http://ecx.images-amazon.com/images/I/51F%2BS0cXmqL._SL75_.jpg","14736  14736",0.413566739606127,0.0766,0,0,
"https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/ABMK_13132724890409349467AKQejlxX.jpg","http://ecx.images-amazon.com/images/I/31tBS48iqTL._SL75_.jpg","2896  4976",0.413793103448276,0.0861,0,0,
"http://target.scene7.com/is/image/Target/52339111?wid=360&hei=360&qlt=80&fmt=pjpeg","http://ecx.images-amazon.com/images/I/51XgtniqBDL._SL75_.jpg","16112  15696",0.414,0.0353,0,0,
"https://mediacdn.bellacor.com/images/500/2093DN3718.jpg","http://ecx.images-amazon.com/images/I/511%2BPDHdXTL._SL75_.jpg","16112  8240",0.414,0.0908,0,0.390202378776984,
"https://mediacdn.bellacor.com/images/500/1998RIRY01A-2608.jpg","http://ecx.images-amazon.com/images/I/61SeXjIYbHL._SL75_.jpg","16112  16112",0.414,0.0801,0,0.706363133208846,
"https://images.fun.com/products/28731/1-21/adult-pair-black-window-avengers-2-gloves.jpg","http://ecx.images-amazon.com/images/I/51FNnCpDSFL._SL75_.jpg","15184  15248",0.414012738853503,0.0813,0,0,
"https://mi7.rightinthebox.com/images/240x240/201710/dsjuom1507545547086.jpg","http://ecx.images-amazon.com/images/I/41TwW2HCk5L._SL75_.jpg","12784  10800",0.414141414141414,0.091,0,0,
"https://img.staticbg.com/thumb/gallery/oaupload/banggood/images/21/64/5c5e3026-dac1-440e-b4cf-578e78b2a34e.jpg","http://ecx.images-amazon.com/images/I/41Pn43MuJmL._SL75_.jpg","14000  4080",0.414746543778802,0.0783,0,0.274162981219197,
"https://images.fun.com/products/50427/1-21/washington-redskins-wordmark-big-logo-colorblend-scarf.jpg","http://ecx.images-amazon.com/images/I/41NEC6vAjvL._SL75_.jpg","15536  13040",0.4149377593361,0.0933,0,0,
"http://nflshop.frgimages.com/FFImage/thumb.aspx?i=/productImages/_2839000/ff_2839192_full.jpg&w=340","http://ecx.images-amazon.com/images/I/41Bg1u5oRjL._SL75_.jpg","15536  9552",0.4149377593361,0.0756,0,0.478902147370788,
"https://mi6.rightinthebox.com/images/190x190/201704/uitdsz1492653986971.jpg","http://ecx.images-amazon.com/images/I/41FEV6hnWFL._SL75_.jpg","9584  10640",0.415540540540541,0.071,0,0,
"https://img.staticbg.com/thumb/gallery/oaupload/banggood/images/45/24/4792abb2-9a72-4294-aedb-3949337d967c.jpg","http://ecx.images-amazon.com/images/I/61beWvo9m6L._SL75_.jpg","10736  14416",0.41566265060241,0.0773,0,0,
"https://images.fun.com/products/50814/1-21/game-of-thrones-stark-targaryen-twin-enamel-pin-set.jpg","http://ecx.images-amazon.com/images/I/61sI9uHCdbL._SL75_.jpg","15024  13744",0.416309012875537,0.0578,0,0.760848442419613,
"https://media.kohlsimg.com/is/image/kohls/3357036?wid=240&hei=240&op_sharpen=1","http://ecx.images-amazon.com/images/I/41uQcXrgUbL._SL75_.jpg","14288  14416",0.417607223476298,0.075,0,0,
"http://s7d2.scene7.com/is/image/academy/10764628?wid=250&hei=250","http://ecx.images-amazon.com/images/I/41QauwqCD1L._SL75_.jpg","14128  14736",0.417808219178082,0.0329,0,0,
"https://s7d5.scene7.com/is/image/PetsUnited/TP04270?wid=160&hei=160&fmt=jpeg&qlt=75,0&op_sharpen=0&resMode=sharp2&op_usm=0.9,1.0,6,0&iccEmbed=0&","http://ecx.images-amazon.com/images/I/51IYug2uJML._SL75_.jpg","11216  10576",0.417867435158501,0.0485,0,0.947812360987533,
"https://s7d5.scene7.com/is/image/PetsUnited/TP04270?wid=160&hei=160&fmt=jpeg&qlt=75,0&op_sharpen=0&resMode=sharp2&op_usm=0.9,1.0,6,0&iccEmbed=0&","http://ecx.images-amazon.com/images/I/51IYug2uJML._SL75_.jpg","11216  10576",0.417867435158501,,0,0.947812360987533,
"https://s7d5.scene7.com/is/image/PetsUnited/TP04270?wid=160&hei=160&fmt=jpeg&qlt=75,0&op_sharpen=0&resMode=sharp2&op_usm=0.9,1.0,6,0&iccEmbed=0&","http://ecx.images-amazon.com/images/I/51IYug2uJML._SL75_.jpg","11216  10576",0.417867435158501,,0,0.947812360987533,
"https://s7d5.scene7.com/is/image/PetsUnited/TP04270?wid=160&hei=160&fmt=jpeg&qlt=75,0&op_sharpen=0&resMode=sharp2&op_usm=0.9,1.0,6,0&iccEmbed=0&","http://ecx.images-amazon.com/images/I/51IYug2uJML._SL75_.jpg","11216  10576",0.417867435158501,,0,0.947812360987533,
"https://s7d5.scene7.com/is/image/PetsUnited/TP04270?wid=160&hei=160&fmt=jpeg&qlt=75,0&op_sharpen=0&resMode=sharp2&op_usm=0.9,1.0,6,0&iccEmbed=0&","http://ecx.images-amazon.com/images/I/51IYug2uJML._SL75_.jpg","11216  10576",0.417867435158501,,0,0.947812360987533,
"https://s7d5.scene7.com/is/image/PetsUnited/TP04270?wid=160&hei=160&fmt=jpeg&qlt=75,0&op_sharpen=0&resMode=sharp2&op_usm=0.9,1.0,6,0&iccEmbed=0&","http://ecx.images-amazon.com/images/I/51IYug2uJML._SL75_.jpg","11216  10576",0.417867435158501,,0,0.947812360987533,
"https://cdnimages.opentip.com/thumbs/SI/SI-BKTR_160_160.jpg","http://ecx.images-amazon.com/images/I/519mV1TWB2L._SL75_.jpg","8688  7952",0.417910447761194,,0,0,
"https://mi4.rightinthebox.com/images/240x240/201807/gghhuq1531108178596.jpg","http://ecx.images-amazon.com/images/I/311qVzYG3aL._SL75_.jpg","12592  2352",0.417948717948718,0.0678,0,0.677239947886323,
"http://www.carealotpets.com/images/site_images4/112074.jpg","http://ecx.images-amazon.com/images/I/51LufaZbphL._SL75_.jpg","16112  12592",0.418,0.0994,0,0.588087245889143,
"https://dks.scene7.com/is/image/dkscdn/18OTFYNCCLBLTMSCTUCL_is/?$DSG_ProductCard$","http://ecx.images-amazon.com/images/I/410val5YltL._SL75_.jpg","11056  6288",0.41812865497076,0.0845,0,0,
"https://cache.fivebelow.com/media/catalog/product/cache/1/image/262x262/17f82f742ffe127f42dca9de82fb58b1/3/0/3057114_bt-slide-earbuds-ast--ad-hold-2018_ecom1832_2.jpg?width=200","http://ecx.images-amazon.com/images/I/31%2BTg4Z2emL._SL75_.jpg","11504  2352",0.418539325842697,0.0711,0,0,
"https://cache.fivebelow.com/media/catalog/product/cache/1/image/262x262/17f82f742ffe127f42dca9de82fb58b1/3/0/3034782_bt-orb-spkr-ast_ecom1830-7.jpg?width=200","http://ecx.images-amazon.com/images/I/31uDv%2BVFmVL._SL75_.jpg","4240  2128",0.418604651162791,0.077,0,1,
"https://images.samsclubresources.com/is/image/samsclub/0004810713534_A?wid=280&hei=280","http://ecx.images-amazon.com/images/I/5113JOaRuUL._SL75_.jpg","14096  14096",0.418764302059497,0.0402,0,0,
"https://mediacdn.bellacor.com/images/500/20652230GUORB.jpg","http://ecx.images-amazon.com/images/I/41Koxjx5K4L._SL75_.jpg","15760  16112",0.419222903885481,0.0839,0,0.262092877789,
"https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/33-122-591-03.jpg","http://ecx.images-amazon.com/images/I/31E1X4agW3L._SL75_.jpg","3088  4720",0.419354838709678,0.0257,0,0.245238362827277,
"https://mi6.rightinthebox.com/images/240x240/201805/xeujar1525838258689.jpg","http://ecx.images-amazon.com/images/I/31uMj4faosL._SL75_.jpg","12688  1776",0.419847328244275,0.0994,0,0,
"https://cdn8.bigcommerce.com/s-0kvv9/images/stencil/400x400/products/191871/273485/ml18cyclops__37627.1519944904.jpg?c=2","http://ecx.images-amazon.com/images/I/51%2BtIG3fxGL._SL75_.jpg","15568  14864",0.420289855072464,0.0994,0,0.18450323570222,
"https://c1.neweggimages.com/ProductImageCompressAll300/A8X5_130953716580762067TpcBEVquyD.jpg","http://ecx.images-amazon.com/images/I/41Eb0DYAu1L._SL75_.jpg","13648  14256",0.42080378250591,0.0213,0,0,
"https://images.footballfanatics.com/FFImage/thumb.aspx?i=/productimages/_3119000/ff_3119536a_full.jpg&w=340","http://ecx.images-amazon.com/images/I/414rWXTLduL._SL75_.jpg","12656  11280",0.420918367346939,0.0512,0,0.424861260380113,
"https://officedepot.scene7.com/is/image/officedepot/979329_p?$OD%2DSearch$","http://ecx.images-amazon.com/images/I/612zSMb45XL._SL75_.jpg","13872  14256",0.42093023255814,0.0602,0,0.370617755327416,
"https://images.fun.com/products/49031/1-21/nightmare-before-christmas-jack-faces-mug.jpg","http://ecx.images-amazon.com/images/I/41AEbf7MGPL._SL75_.jpg","15760  11088",0.421267893660532,0.0599,0,0,
"https://mi7.rightinthebox.com/images/240x240/201704/jucgru1491797755622.jpg","http://ecx.images-amazon.com/images/I/41StyZZls%2BL._SL75_.jpg","14160  10096",0.421412300683371,0.0327,0,0.098843047013379,
"https://images.homedepot-static.com/productImages/fcf8aa08-6768-45ad-80d3-e6565d71384a/svn/trademark-tools-wrenches-18031-64_400_compressed.jpg","http://ecx.images-amazon.com/images/I/414IN5wwFwL._SL75_.jpg","13616  15952",0.421800947867299,0.0889,0,0.484919658053395,
"https://images.fun.com/products/10031/1-21/hogwarts-gryffindor-scarf.jpg","http://ecx.images-amazon.com/images/I/41qDiDPBBeL._SL75_.jpg","15664  11920",0.421810699588477,0.0463,0,0.127004290378456,
"https://images.homedepot-static.com/productImages/1827f96b-4da9-4cd2-8606-5e192608d7af/svn/kreg-self-drilling-screws-sml-c125-100-64_400_compressed.jpg","http://ecx.images-amazon.com/images/I/41hAkwuWcbL._SL75_.jpg","16112  15920",0.422,0.0697,0,0,
"https://cdnimg.webstaurantstore.com/images/products/medium/15963/1692746.jpg","http://ecx.images-amazon.com/images/I/31lKnakHjgL._SL75_.jpg","10576  2576",0.422018348623853,0.0769,0,0,
"https://baseballmonkey.nexcesscdn.net/media/catalog/product/cache/5/small_image/600x/9df78eab33525d08d6e5fb8d27136e95/h/o/homerun-shock-doctor-slider-285-core-double-compression-short-womens.jpg","http://ecx.images-amazon.com/images/I/41auBHxag7L._SL75_.jpg","13136  8304",0.422604422604423,0.0712,0,0,
"https://baseballmonkey.nexcesscdn.net/media/catalog/product/cache/5/small_image/600x/9df78eab33525d08d6e5fb8d27136e95/h/o/homerun-shock-doctor-slider-285-core-double-compression-short-womens.jpg","http://ecx.images-amazon.com/images/I/41auBHxag7L._SL75_.jpg","13136  8304",0.422604422604423,0.0712,0,0,
"https://de2wfhoo6xqi5.cloudfront.net/size/200/929/2c2/a0580cbc5c2aa4204e87bf83621299a7f4.jpg","http://ecx.images-amazon.com/images/I/41TaS2u2TfL._SL75_.jpg","7440  8112",0.423580786026201,0.0979,0,0.161789749589966,
"https://media.kohlsimg.com/is/image/kohls/c1080956?wid=240&hei=240&op_sharpen=1","http://ecx.images-amazon.com/images/I/61SQ2CkLuxL._SL75_.jpg","10672  9840",0.424242424242424,0.0895,0,0.527970126532233,
"https://media.kohlsimg.com/is/image/kohls/c1605951?wid=240&hei=240&op_sharpen=1","http://ecx.images-amazon.com/images/I/61KVv9-cc8L._SL75_.jpg","11344  10096",0.424501424501425,0.0804,0,0.539583785493601,
"https://media.musiciansfriend.com/is/image/MMGS7/Carmina-Burana-Choral-Score-Composed-by-Carl-Orff/K17643000000000-00-220x220.jpg","http://ecx.images-amazon.com/images/I/5182y6EZ35L._SL75_.jpg","13680  12976",0.424528301886793,0.0497,0,0.965205999664897,
"https://officedepot.scene7.com/is/image/officedepot/706478_p_realspace_solid_wood_case_round_quartz_wall_clock?$OD%2DSearch$","http://ecx.images-amazon.com/images/I/41a3cCZV%2BbL._SL75_.jpg","13072  11920",0.424691358024691,0.0972,0,0,
"https://ak1.ostkcdn.com/images/products/17783502/P23980106.jpg?imwidth=320&impolicy=medium","http://ecx.images-amazon.com/images/I/41altPOVRCL._SL75_.jpg","15632  9104",0.424742268041237,0.0761,0,0.828905066146013,
"https://dks.scene7.com/is/image/dkscdn/18UARMNCCLBLMRFLCUCL_is/?$DSG_ProductCard$","http://ecx.images-amazon.com/images/I/41RFoBf6Z1L._SL75_.jpg","7344  1744",0.424778761061947,0.069,0,0.396156657863882,
"https://images.heb.com/is/image/HEBGrocery/prd-small/boogie-board-jot-ewriter-with-liquid-crystal-display-blue-001966963.jpg","http://ecx.images-amazon.com/images/I/41acu%2BmTlwL._SL75_.jpg","9904  6000",0.42483660130719,0.0628,0,0,
"https://images.heb.com/is/image/HEBGrocery/prd-small/tyson-our-american-favorite-fully-cooked-breaded-chicken-nugget-001633404.jpg","http://ecx.images-amazon.com/images/I/41-Ko1bNK-L._SL75_.jpg","11696  1904",0.425414364640884,0.0758,0,0,
"https://images.fun.com/products/54236/1-21/harry-potter-hufflepuff-crest-chrome-buckle-web-belt-update-.jpg","http://ecx.images-amazon.com/images/I/51gPRjJHW8L._SL75_.jpg","14704  14736",0.425438596491228,0.0906,0,0,
"https://mi1.rightinthebox.com/images/240x240/201805/nkubcz1526977982199.jpg","http://ecx.images-amazon.com/images/I/41qLs6c5-aL._SL75_.jpg","13488  13776",0.425837320574163,0.0846,0,0,
"https://mi1.rightinthebox.com/images/240x240/201805/nkubcz1526977982199.jpg","http://ecx.images-amazon.com/images/I/41qLs6c5-aL._SL75_.jpg","13488  13776",0.425837320574163,0.0631,0,0,
"https://belk.scene7.com/is/image/Belk?layer=0&src=3900208_J77569_A_300_T10L00&layer=comp&$DWP_PRODUCT_PLP_LARGE_t1$","http://ecx.images-amazon.com/images/I/41yMYNVn11L._SL75_.jpg","16112  7152",0.426,0.0642,0,0.191282291392834,
"https://images.fun.com/products/46394/1-21/green-bay-packers-beanie-glass-ornament.jpg","http://ecx.images-amazon.com/images/I/51fhPn1pYxL._SL75_.jpg","15280  15024",0.426160337552743,0.0584,0,0,
"http://images.fun.com/products/36982/1-21/star-wars-force-awakens-kylo-ren.jpg","http://ecx.images-amazon.com/images/I/418kY2UPIUL._SL75_.jpg","12752  12912",0.427848101265823,0.0935,0,0,
"https://mi6.rightinthebox.com/images/240x240/201807/lwnbcp1532950002248.jpg","http://ecx.images-amazon.com/images/I/51iVQUUrbBL._SL75_.jpg","13872  12880",0.427906976744186,0.0708,0,0,
"https://mediacdn.bellacor.com/images/500/417SF76-622.jpg","http://ecx.images-amazon.com/images/I/51f4%2BHakbAL._SL75_.jpg","16112  11088",0.428,0.0778,0,0.165452973562693,
"https://dks.scene7.com/is/image/dkscdn/18LVWYCSMNCYGRYPRMAN_is/?$DSG_ProductCard$","http://ecx.images-amazon.com/images/I/41I9retmg8L._SL75_.jpg","9680  6032",0.42809364548495,0.0979,0,0.309309582048583,
"https://images.heb.com/is/image/HEBGrocery/prd-small/h-e-b-all-day-allergy-relief-tablets-001134194.jpg","http://ecx.images-amazon.com/images/I/51Db9e3PCgL._SL75_.jpg","11248  10544",0.42816091954023,0.0917,0,0,
"https://mi5.rightinthebox.com/images/240x240/201808/clllqf1534319207967.jpg","http://ecx.images-amazon.com/images/I/41wLkSO7kgL._SL75_.jpg","8848  3856",0.428571428571429,0.056,0,0.045667361309577,
"https://mi8.rightinthebox.com/images/190x190/201410/atrfyy1412757298200.jpg","http://ecx.images-amazon.com/images/I/61cmteHUcCL._SL75_.jpg","5264  11888",0.428571428571429,0.0793,0,0.793774679172856,
"https://mediacdn.bellacor.com/images/500/2066PDCH-KBS9BO-84-FP.jpg","http://ecx.images-amazon.com/images/I/41E715Fb5mL._SL75_.jpg","15792  2416",0.428571428571429,0.0395,0,0.900251726400522,
"https://img.staticbg.com/thumb/gallery/oaupload/banggood/images/26/A3/6e070aa7-4ebc-4268-9d69-1b2f40094a25.JPG","http://ecx.images-amazon.com/images/I/4183Er%2BKkZL._SL75_.jpg","9360  4880",0.429065743944637,0.0703,0,0,
"https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ABMK_131774985863194878Ubzs3YFfYW.jpg","http://ecx.images-amazon.com/images/I/51dRn1r99IL._SL75_.jpg","13680  13712",0.429245283018868,0.0497,0,0,
"http://s1.sywcdn.net/getImage?url=https%3A%2F%2Fc.shld.net%2Frpx%2Fi%2Fs%2Fi%2Fspin%2F10024522%2Fprod_1571716112&t=Product&w=210&h=210&qlt=100&mrg=1&s=052f540cee4503ee6f359234edd8fc8b","http://ecx.images-amazon.com/images/I/41quATQ-m4L._SL75_.jpg","8752  8912",0.42962962962963,0.0604,0,0.673748473141933,
"https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/AE7R_1_20170717312929713.jpg","http://ecx.images-amazon.com/images/I/41vkznAzmSL._SL75_.jpg","14480  5232",0.429844097995546,0.0997,0,0,
"https://baseballmonkey.nexcesscdn.net/media/catalog/product/cache/5/small_image/600x/9df78eab33525d08d6e5fb8d27136e95/n/i/nike-807138-2kfilth-keystone-youth-cleats.jpg","http://ecx.images-amazon.com/images/I/41aFB%2B4%2BZIL._SL75_.jpg","16112  14928",0.43,0.0818,0,0,
"https://ak1.ostkcdn.com/images/products/is/images/direct/df677ae8053ebf3a75c3efe2a07561e309134108/Air-Swivel-Versatile-Ultralight-Upright-Vacuum-Cleaner.jpg?imwidth=320&impolicy=medium","http://ecx.images-amazon.com/images/I/319ZJqLU0%2BL._SL75_.jpg","15440  5552",0.430062630480167,0.0808,0,0.114484614496402,
"https://mi6.rightinthebox.com/images/285x375/201608/hpnfbt1470035453764.jpg","http://ecx.images-amazon.com/images/I/413aBTRN5xL._SL75_.jpg","11408  14512",0.430594900849858,,0,0,
"http://images.fun.com/products/32574/1-21/legend-of-zelda-majoras-mask-juniors-racer-tank.jpg","http://ecx.images-amazon.com/images/I/61i4ruhd7zL._SL75_.jpg","15568  15568",0.43064182194617,0.0692,0,0.08579289666656,
"https://ii2.steinmart.com/fcgi-bin/iipsrv.fcgi?FIF=/images/steinmart/source/steinmart/products/66901935_631.tif&qlt=75&wid=270&cvt=jpeg","http://ecx.images-amazon.com/images/I/41oBB6FV9NL._SL75_.jpg","10512  5968",0.430769230769231,0.0695,0,0.346841413171602,
"https://cdn8.bigcommerce.com/s-0kvv9/images/stencil/400x400/products/186799/268055/lorofrintoyb5__82562.1519943452.jpg?c=2","http://ecx.images-amazon.com/images/I/514osubkWOL._SL75_.jpg","15632  15088",0.430927835051546,0.0537,0,0.185276488610547,
"https://cache.fivebelow.com/media/catalog/product/cache/1/image/262x262/17f82f742ffe127f42dca9de82fb58b1/2/9/2955433_2-4a-2pt-led-car-chrgr-2_ecom-1821-2.jpg","http://ecx.images-amazon.com/images/I/41See26sdoL._SL75_.jpg","15184  13808",0.430997876857749,0.1002,0,0.439211523995198,
"https://images.heb.com/is/image/HEBGrocery/prd-small/depend-fit-flex-underwear-for-women-l-001414847.jpg","http://ecx.images-amazon.com/images/I/51t2NLwkFcL._SL75_.jpg","11024  9424",0.43108504398827,,0,0.377585210529349,
"https://cdnimages.opentip.com/thumbs/USS/USS-SAF4165_160_160.jpg","http://ecx.images-amazon.com/images/I/41XraEGwuiL._SL75_.jpg","5232  9904",0.43125,0.089,0,0,
"https://cdn8.bigcommerce.com/s-0kvv9/images/stencil/400x400/products/93509/103236/my-little-pony-friendship-is-magic-trade-paperback-volume-1-new-17__46178.1461323200.jpg?c=2","http://ecx.images-amazon.com/images/I/51C2RK5JhTL._SL75_.jpg","15760  15504",0.431492842535787,0.0586,0,0.736661686920806,
"https://mi6.rightinthebox.com/images/190x190/201608/hpnfbt1470035453764.jpg","http://ecx.images-amazon.com/images/I/413aBTRN5xL._SL75_.jpg","5968  8176",0.431693989071038,0.0751,0,0.04190378930945,
"https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/V069_1_2014120496012102.jpg","http://ecx.images-amazon.com/images/I/11W7fYHd5uL._SL75_.jpg","14416  13872",0.431767337807606,0.0671,0,0,
"https://cdn8.bigcommerce.com/s-0kvv9/images/stencil/400x400/products/275954/385659/aug180976__83448.1540483439.jpg?c=2","http://ecx.images-amazon.com/images/I/51vtj0CYiGL._SL75_.jpg","16112  16112",0.432,0.0792,0,0.949315100529435,
"https://images.heb.com/is/image/HEBGrocery/prd-small/ceaco-kinkade-4-in-1-disney-dreams-puzzles-001778482.jpg","http://ecx.images-amazon.com/images/I/61o61k83q0L._SL75_.jpg","11888  11792",0.432065217391304,0.0646,0,0.937168008727724,
"https://mi5.rightinthebox.com/images/240x240/201901/lcylvv1548036045849.jpg","http://ecx.images-amazon.com/images/I/41-EdpL5lvL._SL75_.jpg","13872  8816",0.432558139534884,0.0484,0,0,
"https://dks.scene7.com/is/image/dkscdn/1847BWNFLGNTSWHTSNYG_is/?$DSG_ProductCard$","http://ecx.images-amazon.com/images/I/41h0H0bd3ML._SL75_.jpg","9488  6576",0.433447098976109,0.0893,0,0.229162151525649,
"https://images.samsclubresources.com/is/image/samsclub/0001764116158_A?wid=280&hei=280","http://ecx.images-amazon.com/images/I/51sGBitmx3L._SL75_.jpg","7344  15632",0.433628318584071,0.0571,0,0,
"https://img.staticbg.com/thumb/gallery/oaupload/banggood/images/A5/7E/eef408c0-f5c2-4fe7-8938-f65ed3be9266.JPG","http://ecx.images-amazon.com/images/I/61RXM7Q7cZL._SL75_.jpg","13168  13712",0.433823529411765,0.0668,0,0.608104603926787,
"https://cdn-ssl.s7.shop.marvel.com/is/image/MarvelStore/4046057540953?$yeti3UPList$","http://ecx.images-amazon.com/images/I/51aZxC%2BmH6L._SL75_.jpg","12208  12144",0.433862433862434,0.0904,0,0,
"https://images.heb.com/is/image/HEBGrocery/prd-small/h-e-b-allergy-relief-tablets-001599724.jpg","http://ecx.images-amazon.com/images/I/51Db9e3PCgL._SL75_.jpg","11312  10544",0.434285714285714,,0,0,
"https://www.sallybeauty.com/dw/image/v2/AABJ_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw38449419/images/large/SBS-448103.png?sw=200&sh=200&sm=fit","http://ecx.images-amazon.com/images/I/513DFuTXZYL._SL75_.jpg","7184  6384",0.434389140271493,0.0952,0,0.435151146463318,
"https://images.homedepot-static.com/productImages/916f5b3a-b077-41f5-acb4-dd9fbadf216e/svn/philips-advance-replacement-ballasts-516872-64_400_compressed.jpg","http://ecx.images-amazon.com/images/I/41nzfCnYs1L._SL75_.jpg","15984  15216",0.435483870967742,0.0971,0,0,
"https://cdnimg.webstaurantstore.com/images/products/medium/41827/1217365.jpg","http://ecx.images-amazon.com/images/I/41WcEAy-wGL._SL75_.jpg","8048  9712",0.435483870967742,0.0446,0,0.415153868798657,
"https://img.staticbg.com/thumb/gallery/oaupload/banggood/images/1A/63/d009ca70-dbae-4409-a85b-98d06ec543b1.JPG","http://ecx.images-amazon.com/images/I/51UuqSlT9yL._SL75_.jpg","12528  11472",0.435567010309278,0.0704,0,0.385531844254964,
"https://c.shld.net/rpx/i/s/pi/mp/1363/prod_3191264903?src=http%3A%2F%2Fsite.unbeatablesale.com%2FEB233%2Fclrg038.gif&d=a460cb7d7469fa725582d3213df2cdfa20a366f4&hei=245&wid=245&op_sharpen=1&qlt=85","http://ecx.images-amazon.com/images/I/41Jnu4rXkvL._SL75_.jpg","14064  12816",0.435779816513762,0.0658,0,0,
"https://cache.fivebelow.com/media/catalog/product/cache/1/image/262x262/17f82f742ffe127f42dca9de82fb58b1/1/0/10-08-18_product-images_3034766.jpg","http://ecx.images-amazon.com/images/I/510MtzXrFBL._SL75_.jpg","14064  14960",0.435779816513762,0.0737,0,0,
"https://content.abt.com/image.php/p111881.jpg?width=150&height=110&canvas&image=/images/products/BDP_Images/big_MQDT2LLA.jpg","http://ecx.images-amazon.com/images/I/41xVoD0xw%2BL._SL75_.jpg","1360  1904",0.435897435897436,0.0475,0,0.828656419920995,
"https://mediacdn.bellacor.com/images/500/806RB-OWD070EB.jpg","http://ecx.images-amazon.com/images/I/410KUaf9fYL._SL75_.jpg","16112  15280",0.436,0.0757,0,0,
"https://officedepot.scene7.com/is/image/officedepot/3578961_p_bpm_stream_bt_bluetooth_metal_in_ear_earbuds_gold?$OD%2DSearch$","http://ecx.images-amazon.com/images/I/41zMmZnJ2zL._SL75_.jpg","4880  12048",0.436241610738255,0.0912,0,0,
"https://images.ulta.com/is/image/Ulta/2295256?$md$","http://ecx.images-amazon.com/images/I/51Nrmdirl2L._SL75_.jpg","7152  9040",0.436363636363636,0.027,0,0.30871291606051,
"https://images.ulta.com/is/image/Ulta/2295256?$md$","http://ecx.images-amazon.com/images/I/51Nrmdirl2L._SL75_.jpg","7152  9040",0.436363636363636,,0,0.30871291606051,
"http://www.bbtoystore.com/mm5/aurora/AUR_FSBC_starfish-pink_255x255.jpg","http://ecx.images-amazon.com/images/I/51Cl0pOFoBL._SL75_.jpg","13584  10928",0.437054631828979,0.1662,0,0.138337875407404,
"http://s5.sywcdn.net/getImage?url=https%3A%2F%2Ftarget.scene7.com%2Fis%2Fimage%2FTarget%2FGUEST_755aac58-408a-4607-987d-eb482489ba22&t=Product&w=210&h=210&qlt=100&mrg=1&s=6417078a1b68ae196882f435fc4e6416","http://ecx.images-amazon.com/images/I/51eJfKw8YIL._SL75_.jpg","12112  13168",0.437333333333333,0.0907,0,0,
"https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6303/6303043_sa.jpg","http://ecx.images-amazon.com/images/I/41XBgysuFML._SL75_.jpg","12624  6160",0.437340153452685,0.0984,0,0.771434923723449,
"https://images10.newegg.com/NeweggImage/ProductImageCompressAll300/V0KK_1_201706182119171242.jpg","http://ecx.images-amazon.com/images/I/51KQD1GuF1L._SL75_.jpg","13616  13552",0.438388625592417,0.0845,0,0,
"https://target.scene7.com/is/image/Target/52649534?wid=325&hei=325&qlt=80&fmt=pjpeg","http://ecx.images-amazon.com/images/I/51EDUUXa2-L._SL75_.jpg","12560  16112",0.439588688946015,0.0585,0,0.211148271087091,
