"Category URL"",""Category Name"",""First Page"",""Last Page"",""Source Domain"",""Product Count"
"http://www.petsathome.com/shop/en/pets/dog/dog-food/dry-dog-food"",""Dog > Dry Dog Food"",""1"",""117"",""petsathome.com"",""1046"
"http://www.petsathome.com/shop/en/pets/dog/dog-collars-harnesses-leads-and-tags"",""Dog > Collars, Harnesses, Leads & Tags"",""1"",""104"",""petsathome.com"",""929"
"http://www.petsathome.com/shop/en/pets/dog/new-dog-products"",""Dog > New Dog Products"",""1"",""91"",""petsathome.com"",""815"
"http://www.petsathome.com/shop/en/pets/dog/dog-treats"",""Dog > Dog Treats"",""1"",""79"",""petsathome.com"",""710"
"http://www.petsathome.com/shop/en/pets/dog/dog-food/wet-dog-food"",""Dog > Wet Dog Food"",""1"",""67"",""petsathome.com"",""595"
"http://www.petsathome.com/shop/en/pets/dog/dog-coats-and-clothing"",""Dog > Coats & Clothing"",""1"",""62"",""petsathome.com"",""554"
"http://www.petsathome.com/shop/en/pets/dog/dog-toys"",""Dog > Dog Toys"",""1"",""60"",""petsathome.com"",""533"
"http://www.petsathome.com/shop/en/pets/cat/cat-food/wet-cat-food"",""Cat > Cat Food > Wet Cat Food"",""1"",""57"",""petsathome.com"",""513"
"http://www.petsathome.com/shop/en/pets/pets-at-home"",""Merch Groups > Pets at Home"",""1"",""56"",""petsathome.com"",""498"
"http://www.petsathome.com/shop/en/pets/dog/dog-healthcare"",""Dog > Dog Healthcare"",""1"",""55"",""petsathome.com"",""491"
"http://www.petsathome.com/shop/en/pets/cat/cat-food/dry-cat-food"",""Cat > Cat Food > Dry Cat Food"",""1"",""52"",""petsathome.com"",""461"
"http://www.petsathome.com/shop/en/pets/dog/dog-food/grain-free-dog-food"",""Dog > Dog Food > Grain Free Dog Food"",""1"",""48"",""petsathome.com"",""428"
"http://www.petsathome.com/shop/en/pets/dog/dog-beds"",""Dog > Dog Beds"",""1"",""48"",""petsathome.com"",""424"
"http://www.petsathome.com/shop/en/pets/dog/dog-food/puppy-food"",""Dog > Puppy > Puppy Food"",""1"",""42"",""petsathome.com"",""374"
"http://www.petsathome.com/shop/en/pets/dog/puppy/puppy-food"",""Dog > Puppy > Puppy Food"",""1"",""42"",""petsathome.com"",""374"
"http://www.petsathome.com/shop/en/pets/dog/dog-collars-harnesses-leads-and-tags/dog-collars"",""Dog > Dog Collars"",""1"",""41"",""petsathome.com"",""369"
"http://www.petsathome.com/shop/en/pets/small-pet/hamster"",""Small Pet > Hamster"",""1"",""41"",""petsathome.com"",""369"
"http://www.petsathome.com/shop/en/pets/small-pet/rat"",""Small Pet > Rat"",""1"",""37"",""petsathome.com"",""327"
"http://www.petsathome.com/shop/en/pets/small-pet/gerbil"",""Small Pet > Gerbil"",""1"",""36"",""petsathome.com"",""321"
"http://www.petsathome.com/shop/en/pets/small-pet/mouse"",""Small Pet > Mouse"",""1"",""36"",""petsathome.com"",""316"
"http://www.petsathome.com/shop/en/pets/small-pet/chinchilla"",""Small Pet > Chinchilla"",""1"",""35"",""petsathome.com"",""312"
"http://www.petsathome.com/shop/en/pets/dog/dog-grooming"",""Dog > Dog Grooming"",""1"",""32"",""petsathome.com"",""280"
